year_month,sentiment_BR,total_BR,sentiment_BRG1665,sentiment_BRG1666,sentiment_BRG1667,sentiment_BRG1668,sentiment_BRG1669,sentiment_BRG1670,sentiment_BRG1671,sentiment_BRG1672,sentiment_BRG1673,sentiment_BRG1674,sentiment_BRG1675,sentiment_BRG1676,sentiment_BRG1677,sentiment_BRG1678,sentiment_BRG1679,sentiment_BRG1680,sentiment_BRG1681,sentiment_BRG1682,sentiment_BRG1683,sentiment_BRG1685,sentiment_BRG1686,sentiment_BRG1687,sentiment_BRG1688,sentiment_BRG1689,sentiment_BRG1690,sentiment_BRG1691,total_BRG1665,total_BRG1666,total_BRG1667,total_BRG1668,total_BRG1669,total_BRG1670,total_BRG1671,total_BRG1672,total_BRG1673,total_BRG1674,total_BRG1675,total_BRG1676,total_BRG1677,total_BRG1678,total_BRG1679,total_BRG1680,total_BRG1681,total_BRG1682,total_BRG1683,total_BRG1685,total_BRG1686,total_BRG1687,total_BRG1688,total_BRG1689,total_BRG1690,total_BRG1691,year,month,population_growth_annual_percent,population_density_people_per_sq_km_of_land_area,poverty_headcount_ratio_at_2_15_a_day_2017_ppp_percent_of_population,gni_per_capita_ppp_current_international,income_share_held_by_lowest_20_percent,life_expectancy_at_birth_total_years,fertility_rate_total_births_per_woman,adolescent_fertility_rate_births_per_1_000_women_ages_15_19,births_attended_by_skilled_health_staff_percent_of_total,mortality_rate_under_5_per_1_000_live_births,school_enrollment_primary_percent_gross,school_enrollment_secondary_percent_gross,school_enrollment_primary_and_secondary_gross_gender_parity_index_gpi,annual_freshwater_withdrawals_total_percent_of_internal_resources,urban_population_growth_annual_percent,gdp_growth_annual_percent,gross_capital_formation_percent_of_gdp,mobile_cellular_subscriptions_per_100_people,statistical_capacity_score_overall_average_scale_0_100,people_using_safely_managed_drinking_water_services_percent_of_population,hospital_beds_per_1_000_people,nurses_and_midwives_per_1_000_people,physicians_per_1_000_people,in_reply_to_status_count,in_reply_to_user_count,in_quotation_user_count,in_quotation_status_count,in_retweet_user_count,in_retweet_status_count,entities_count,followers_mean,following_mean,user_statuses_mean,verified_users_count,retweets_count,quotes_count,replies_count,num_retweets_mean,num_quotes_mean,num_replies_mean
2016-07-01T00:00:00Z,-0.1032258064516129,8680,-0.2,-0.012987012987012988,-0.05084745762711865,-0.04294478527607362,-0.07128309572301425,-0.023076923076923078,-0.16544117647058823,-0.15,-0.06376811594202898,-0.0967741935483871,0,-0.0898876404494382,-0.10806174957118353,-0.2222222222222222,-0.05934718100890208,-0.07932011331444759,-0.057803468208092484,0,-0.3125,-0.1478029294274301,0,0,-0.20987654320987653,-0.12074716477651767,-0.024390243902439025,0,20,77,59,163,491,260,272,200,345,186,54,178,2915,18,337,353,173,10,16,751,32,43,162,1499,41,25,2016,7,0.8112565,24.74948,4.7,13910,3.3,74.442,1.709,60.0994,98.6,16.7,108.7578,102.5695,1.00854,1.171348,1.127882,-3.275917,14.96955,117.987,76.66667,82.6904,2.11,9.351,1.882,479,531,153,153,1725,1725,2750,15416.74228110599,2962.883755760369,90060.83179723502,174,1725,153,479,0.18052995391705068,0.016935483870967744,0.008294930875576038
2016-08-01T00:00:00Z,-0.09741170470483233,7843,-0.16666666666666666,-0.043478260869565216,0.13636363636363635,-0.028169014084507043,-0.05322128851540616,-0.055944055944055944,-0.1341991341991342,-0.1553398058252427,-0.030054644808743168,-0.07222222222222222,-0.1111111111111111,-0.1393188854489164,-0.10397794407246948,0,-0.09166666666666666,-0.12064343163538874,-0.014285714285714285,0,-0.26666666666666666,-0.13114754098360656,-0.0196078431372549,-0.05,-0.12605042016806722,-0.09893550407013149,-0.13043478260869565,0,12,69,22,142,357,143,231,206,366,180,36,323,2539,16,240,373,140,4,15,610,51,20,119,1597,23,9,2016,8,0.8112565,24.74948,4.7,13910,3.3,74.442,1.709,60.0994,98.6,16.7,108.7578,102.5695,1.00854,1.171348,1.127882,-3.275917,14.96955,117.987,76.66667,82.6904,2.11,9.351,1.882,481,516,202,202,1326,1326,2121,17569.65867652684,1657.6494963661864,122512.10888690552,149,1326,202,481,0.16855794976412086,0.028432997577457604,0.00675761825831952
2016-09-01T00:00:00Z,-0.1412115353632995,12414,-0.17073170731707318,-0.07894736842105263,-0.12244897959183673,-0.041666666666666664,-0.08386075949367089,-0.13780918727915195,-0.166351606805293,-0.16083916083916083,-0.04103671706263499,-0.10507246376811594,-0.21212121212121213,-0.2166172106824926,-0.14704545454545453,0,-0.09787234042553192,-0.13654618473895583,-0.075,0,-0.375,-0.15701668302257116,-0.0425531914893617,-0.04878048780487805,-0.14522821576763487,-0.19331872946330778,-0.044444444444444446,0,41,76,49,288,632,283,529,429,463,276,33,337,4400,29,470,498,320,3,16,1019,47,41,241,1826,45,23,2016,9,0.8112565,24.74948,4.7,13910,3.3,74.442,1.709,60.0994,98.6,16.7,108.7578,102.5695,1.00854,1.171348,1.127882,-3.275917,14.96955,117.987,76.66667,82.6904,2.11,9.351,1.882,694,730,242,242,2351,2351,3573,14750.861688416304,2239.982358627356,85873.73288222974,277,2351,242,694,0.2510874818753021,0.03286611889801837,0.00934428870629934
2016-10-01T00:00:00Z,-0.20167189132706373,7656,-0.11428571428571428,-0.11940298507462686,-0.1794871794871795,-0.2131979695431472,-0.1791044776119403,-0.21524663677130046,-0.22672064777327935,-0.2204724409448819,-0.09395973154362416,-0.21904761904761905,-0.1320754716981132,-0.15079365079365079,-0.18297101449275363,-0.25,-0.20553359683794467,-0.24436090225563908,-0.16847826086956522,0,-0.3,-0.20404411764705882,-0.027777777777777776,0,-0.20168067226890757,-0.2801498127340824,-0.10526315789473684,-0.21428571428571427,35,67,39,197,402,223,247,127,298,210,53,126,2760,24,253,266,184,1,10,544,36,48,119,1335,38,14,2016,10,0.8112565,24.74948,4.7,13910,3.3,74.442,1.709,60.0994,98.6,16.7,108.7578,102.5695,1.00854,1.171348,1.127882,-3.275917,14.96955,117.987,76.66667,82.6904,2.11,9.351,1.882,518,557,160,160,1287,1287,2106,12797.81948798328,1310.8380355276906,124440.57993730408,128,1287,160,518,0.16823406478578892,0.017502612330198536,0.007053291536050157
2016-11-01T00:00:00Z,-0.15708812260536398,6264,-0.125,-0.1794871794871795,-0.04,-0.1574074074074074,-0.13108614232209737,-0.08181818181818182,-0.14207650273224043,-0.1895734597156398,-0.05653710247349823,-0.1095890410958904,-0.0851063829787234,-0.112,-0.16988062442607896,-0.04878048780487805,-0.1507537688442211,-0.2087378640776699,-0.09016393442622951,0,-0.2222222222222222,-0.14432989690721648,-0.058823529411764705,-0.09523809523809523,-0.20754716981132076,-0.21816283924843424,-0.2222222222222222,-0.05,24,39,75,108,267,220,183,211,283,292,47,125,2178,41,199,206,122,1,9,485,17,21,106,958,27,20,2016,11,0.8112565,24.74948,4.7,13910,3.3,74.442,1.709,60.0994,98.6,16.7,108.7578,102.5695,1.00854,1.171348,1.127882,-3.275917,14.96955,117.987,76.66667,82.6904,2.11,9.351,1.882,500,524,204,204,1227,1227,1922,13026.054118773945,1715.9136334610473,138790.71184546614,88,1227,204,500,0.23946360153256704,0.014527458492975735,0.009418901660280971
2016-12-01T00:00:00Z,-0.1240144896654592,4693,-0.15,0,-0.1111111111111111,-0.060240963855421686,-0.08870967741935484,-0.034482758620689655,-0.11347517730496454,-0.16551724137931034,-0.06451612903225806,-0.06593406593406594,-0.15384615384615385,-0.11235955056179775,-0.14002478314745972,-0.09090909090909091,-0.062111801242236024,-0.06565656565656566,-0.023255813953488372,0,-0.2222222222222222,-0.18666666666666668,0,-0.09090909090909091,-0.14018691588785046,-0.15643802647412755,-0.025,0,20,27,18,83,248,87,141,145,155,182,26,89,1614,11,161,198,86,2,9,375,9,11,107,831,40,18,2016,12,0.8112565,24.74948,4.7,13910,3.3,74.442,1.709,60.0994,98.6,16.7,108.7578,102.5695,1.00854,1.171348,1.127882,-3.275917,14.96955,117.987,76.66667,82.6904,2.11,9.351,1.882,448,470,143,143,932,932,1585,12822.398252716812,2091.1289154059236,78126.32644363947,67,932,143,448,0.2277860643511613,0.018964415086298744,0.010014915832090347
2017-01-01T00:00:00Z,-0.12047866946115882,14791,-0.125,-0.07142857142857142,-0.029850746268656716,-0.07722007722007722,-0.12,-0.03007518796992481,-0.09813874788494077,-0.15937803692905733,-0.085,-0.016260162601626018,-0.08108108108108109,-0.1210762331838565,-0.14926209602092286,-0.14893617021276595,-0.04460093896713615,-0.10904255319148937,-0.03501945525291829,0,-0.2857142857142857,-0.14940828402366865,-0.09523809523809523,-0.037037037037037035,-0.11934156378600823,-0.11454637607704005,-0.024691358024691357,-0.07692307692307693,48,112,67,259,1475,266,591,1029,600,492,74,223,5353,47,426,376,257,8,28,676,21,27,243,1973,81,39,2017,1,0.7922634,24.94633,5.3,14210,3.2,74.827,1.736,59.111,98.7,15.4,109.8085,103.016,1.00513,1.160219,1.102097,1.322869,14.62559,106.1218,74.44443,83.52582,2.09,9.737,2.1652,1006,1087,313,313,3228,3228,4614,31769.78412548171,1581.8918937191536,117776.42154012575,523,3228,313,1006,0.28395646000946523,0.028733689405719694,0.014738692448110336
2017-02-01T00:00:00Z,-0.14014560582423297,11538,-0.2857142857142857,-0.058823529411764705,-0.029411764705882353,-0.13768115942028986,-0.11837237977805179,-0.06403940886699508,-0.1111111111111111,-0.17657657657657658,-0.05239179954441914,-0.08278145695364239,-0.023809523809523808,-0.15789473684210525,-0.1644678979771328,-0.11764705882352941,-0.07714285714285714,-0.13898305084745763,-0.07909604519774012,-0.3333333333333333,-0.16666666666666666,-0.14361702127659576,0,-0.2,-0.1282051282051282,-0.13905133203378817,-0.02564102564102564,0,28,68,34,138,811,203,396,1110,439,302,42,171,4548,34,350,295,177,3,36,564,16,15,156,1539,39,24,2017,2,0.7922634,24.94633,5.3,14210,3.2,74.827,1.736,59.111,98.7,15.4,109.8085,103.016,1.00513,1.160219,1.102097,1.322869,14.62559,106.1218,74.44443,83.52582,2.09,9.737,2.1652,754,818,238,238,2365,2365,3409,16529.696307852315,1373.7776911076444,120245.55382215288,285,2365,238,754,0.28523140925637025,0.02062749176633732,0.013260530421216849
2017-03-01T00:00:00Z,-0.14786551294741213,31319,-0.08196721311475409,-0.040229885057471264,-0.08974358974358974,-0.023333333333333334,-0.06893617021276596,-0.019002375296912115,-0.06447534766118837,-0.2043906131718395,-0.03722084367245657,-0.054104477611940295,-0.07692307692307693,-0.15567765567765568,-0.1837661037313931,-0.05970149253731343,-0.06315789473684211,-0.08595988538681948,-0.0486322188449848,0,-0.17721518987341772,-0.09640666082383874,-0.041666666666666664,-0.14473684210526316,-0.0776255707762557,-0.07564356435643564,-0.07352941176470588,0,61,174,78,300,1175,421,791,5284,806,536,78,546,14981,67,570,698,329,8,79,1141,24,76,438,2525,68,65,2017,3,0.7922634,24.94633,5.3,14210,3.2,74.827,1.736,59.111,98.7,15.4,109.8085,103.016,1.00513,1.160219,1.102097,1.322869,14.62559,106.1218,74.44443,83.52582,2.09,9.737,2.1652,1495,1620,474,474,9765,9765,11766,14725.954915546474,1132.9854401481527,91622.40563236373,552,9765,474,1495,0.21159679427823366,0.019828219291803697,0.0099939333950637
2017-04-01T00:00:00Z,-0.12735696085244383,21585,-0.038461538461538464,-0.011857707509881422,-0.06796116504854369,-0.04833836858006042,-0.0436241610738255,-0.038288288288288286,-0.08199121522693997,-0.1736111111111111,-0.04288939051918736,-0.046296296296296294,-0.021505376344086023,-0.1478494623655914,-0.17181859205776173,-0.016129032258064516,-0.06929133858267716,-0.15902140672782875,-0.04987531172069826,0,-0.26666666666666666,-0.16686182669789226,-0.15625,0,-0.08179012345679013,-0.11208875286916603,-0.030612244897959183,0,52,253,103,331,1192,444,683,720,886,540,93,372,8864,62,635,654,401,18,75,1708,32,53,648,2614,98,54,2017,4,0.7922634,24.94633,5.3,14210,3.2,74.827,1.736,59.111,98.7,15.4,109.8085,103.016,1.00513,1.160219,1.102097,1.322869,14.62559,106.1218,74.44443,83.52582,2.09,9.737,2.1652,940,1101,398,398,6548,6548,8022,15965.211767431087,1649.5296270558258,110378.55770210795,530,6548,398,940,0.22024554088487375,0.018392402131109566,0.007690525828121381
2017-05-01T00:00:00Z,-0.1666007297024045,22749,-0.13253012048192772,-0.05019305019305019,-0.09848484848484848,-0.1383495145631068,-0.10414657666345227,-0.03527336860670194,-0.19363395225464192,-0.19960474308300397,-0.039634146341463415,-0.08203677510608204,-0.104,-0.1524390243902439,-0.20283576211106735,-0.12162162162162163,-0.08333333333333333,-0.21709633649932158,-0.07472178060413355,-0.14285714285714285,-0.35294117647058826,-0.23525046382189238,-0.0851063829787234,-0.027777777777777776,-0.13548387096774195,-0.18334985133795836,-0.013513513513513514,-0.03896103896103896,83,259,132,412,1037,567,754,506,984,707,125,492,7617,74,936,737,629,14,34,2695,47,36,620,3027,148,77,2017,5,0.7922634,24.94633,5.3,14210,3.2,74.827,1.736,59.111,98.7,15.4,109.8085,103.016,1.00513,1.160219,1.102097,1.322869,14.62559,106.1218,74.44443,83.52582,2.09,9.737,2.1652,1178,1241,535,535,4821,4821,6515,15671.697349334036,1127.6005099125236,128765.00707723416,693,4821,535,1178,0.2541210602663853,0.02822102070420678,0.012440107257461867
2017-06-01T00:00:00Z,-0.18266714251724958,16812,-0.08571428571428572,-0.03496503496503497,-0.02586206896551724,-0.11524163568773234,-0.11282843894899536,-0.040152963671128104,-0.20440251572327045,-0.20842572062084258,-0.14719626168224298,-0.0946843853820598,-0.11392405063291139,-0.1724137931034483,-0.24544517016156756,-0.06896551724137931,-0.11919504643962849,-0.15810276679841898,-0.044642857142857144,-0.14285714285714285,-0.21052631578947367,-0.26681614349775784,0,-0.20454545454545456,-0.16463414634146342,-0.1309004363347878,-0.01834862385321101,-0.020833333333333332,70,143,116,269,647,523,636,451,428,602,79,377,5818,58,646,506,336,21,38,1784,50,44,492,2521,109,48,2017,6,0.7922634,24.94633,5.3,14210,3.2,74.827,1.736,59.111,98.7,15.4,109.8085,103.016,1.00513,1.160219,1.102097,1.322869,14.62559,106.1218,74.44443,83.52582,2.09,9.737,2.1652,1227,1285,411,411,3843,3843,5398,20486.900249821556,1769.9085772067572,49194.66482274566,449,3843,411,1227,0.24530097549369498,0.02575541280038068,0.014810849393290507
2017-07-01T00:00:00Z,-0.16627987932234858,8618,-0.27906976744186046,-0.10344827586206896,-0.14285714285714285,-0.1,-0.10927152317880795,-0.04294478527607362,-0.09615384615384616,-0.2345132743362832,-0.13142857142857142,-0.08755760368663594,-0.07142857142857142,-0.1340782122905028,-0.2077593477649705,-0.25925925925925924,-0.1069182389937107,-0.17120622568093385,-0.13846153846153847,0,-0.275,-0.18456883509833585,-0.11538461538461539,-0.21052631578947367,-0.1188118811881188,-0.13417052214144085,-0.03333333333333333,-0.08571428571428572,43,58,28,110,302,163,260,226,175,217,42,179,3557,27,318,257,130,0,40,661,26,19,202,1513,30,35,2017,7,0.7922634,24.94633,5.3,14210,3.2,74.827,1.736,59.111,98.7,15.4,109.8085,103.016,1.00513,1.160219,1.102097,1.322869,14.62559,106.1218,74.44443,83.52582,2.09,9.737,2.1652,786,820,295,295,1785,1785,2772,20289.440705500114,1246.1152239498724,38267.096310048735,267,1785,295,786,0.23532142028312833,0.02227895103272221,0.012415873752610815
2017-08-01T00:00:00Z,0.00795519633424553,15713,0.13414634146341464,0,-0.06521739130434782,0.1794871794871795,0.030303030303030304,0.06097560975609756,0.0594059405940594,-0.06618962432915922,0.03526448362720403,0.1,0,-0.026627218934911243,-0.03300263211176351,-0.05263157894736842,0.08605851979345955,0.04663923182441701,0.07264957264957266,0,-0.21052631578947367,-0.07597073719752391,-0.1,0.20408163265306123,0.09885931558935361,0.041788856304985335,0.01818181818181818,0.13157894736842105,82,120,92,312,594,328,606,559,397,720,69,338,4939,57,581,729,234,7,19,1777,20,49,263,2728,55,38,2017,8,0.7922634,24.94633,5.3,14210,3.2,74.827,1.736,59.111,98.7,15.4,109.8085,103.016,1.00513,1.160219,1.102097,1.322869,14.62559,106.1218,74.44443,83.52582,2.09,9.737,2.1652,917,953,328,328,7472,7472,8562,11137.617959651245,996.0805065869025,38245.7543435372,252,7472,328,917,0.8739260484948769,0.03710303570292115,0.013237446700184561
2017-09-01T00:00:00Z,-0.13014469453376207,12440,-0.09090909090909091,-0.020202020202020204,0,-0.13274336283185842,-0.07167832167832168,-0.0411522633744856,-0.08108108108108109,-0.1918238993710692,-0.11586901763224182,-0.12457337883959044,-0.07936507936507936,-0.1388888888888889,-0.15868198569260786,-0.12,-0.10579345088161209,-0.13734939759036144,-0.09130434782608696,0,-0.3076923076923077,-0.14937759336099585,-0.09302325581395349,0,-0.13736263736263737,-0.11566018423746162,-0.07446808510638298,-0.033707865168539325,55,99,66,226,572,243,444,318,397,586,63,252,4613,50,397,415,230,9,26,964,43,53,182,1954,94,89,2017,9,0.7922634,24.94633,5.3,14210,3.2,74.827,1.736,59.111,98.7,15.4,109.8085,103.016,1.00513,1.160219,1.102097,1.322869,14.62559,106.1218,74.44443,83.52582,2.09,9.737,2.1652,1065,1097,413,413,3363,3363,4664,17688.040594855305,1485.564147909968,36151.23191318328,363,3363,413,1065,0.40635048231511256,0.033681672025723475,0.01495176848874598
2017-10-01T00:00:00Z,-0.14285714285714285,9254,-0.14285714285714285,-0.03571428571428571,0,-0.07100591715976332,-0.08304498269896193,-0.031007751937984496,-0.16299559471365638,-0.19727891156462585,-0.12444444444444444,-0.07407407407407407,-0.06976744186046512,-0.1588785046728972,-0.1672799320690631,-0.047619047619047616,-0.13402061855670103,-0.1572700296735905,-0.04460966542750929,0,-0.1,-0.22586206896551725,0,-0.029411764705882353,-0.16494845360824742,-0.12685873605947956,-0.10810810810810811,-0.14285714285714285,21,56,29,169,289,129,227,147,225,270,43,214,3533,21,291,337,269,2,20,580,41,34,97,2152,37,21,2017,10,0.7922634,24.94633,5.3,14210,3.2,74.827,1.736,59.111,98.7,15.4,109.8085,103.016,1.00513,1.160219,1.102097,1.322869,14.62559,106.1218,74.44443,83.52582,2.09,9.737,2.1652,836,877,274,274,1954,1954,2998,21734.564188459044,1176.6001728982062,38601.00097255241,226,1954,274,836,0.19559109574238168,0.029068510914199267,0.015560838556299979
2017-11-01T00:00:00Z,-0.08448275862068966,9280,0.025,0.02564102564102564,-0.011494252873563218,0.010256410256410256,-0.05974025974025974,0.05303030303030303,-0.03217821782178218,-0.2175732217573222,-0.058823529411764705,0.006896551724137931,-0.045454545454545456,-0.06607929515418502,-0.13773405268168834,-0.022222222222222223,0.01694915254237288,-0.07142857142857142,-0.014084507042253521,0.1111111111111111,-0.37037037037037035,-0.10221465076660988,-0.125,-0.05714285714285714,-0.04790419161676647,-0.08120133481646273,0.05128205128205128,-0.041666666666666664,40,78,87,195,385,264,404,239,204,435,66,227,3151,45,236,364,142,9,27,587,32,35,167,1798,39,24,2017,11,0.7922634,24.94633,5.3,14210,3.2,74.827,1.736,59.111,98.7,15.4,109.8085,103.016,1.00513,1.160219,1.102097,1.322869,14.62559,106.1218,74.44443,83.52582,2.09,9.737,2.1652,810,846,251,251,2851,2851,3833,16930.654202586207,1534.0765086206898,42223.752693965514,187,2851,251,810,0.4523706896551724,0.028448275862068963,0.015301724137931034
2017-12-01T00:00:00Z,-0.144655887823723,6989,-0.1111111111111111,-0.041666666666666664,0,-0.2028985507246377,-0.08064516129032258,-0.017699115044247787,-0.13533834586466165,-0.16748768472906403,-0.13793103448275862,-0.09223300970873786,-0.05714285714285714,-0.144,-0.1939524838012959,-0.21052631578947367,-0.07222222222222222,-0.14391143911439114,-0.06,-0.16666666666666666,-0.2631578947368421,-0.04981549815498155,0.125,-0.1111111111111111,-0.21428571428571427,-0.15195195195195196,0.038461538461538464,-0.13636363636363635,36,48,101,138,248,113,266,203,145,206,35,125,2315,19,180,271,100,6,19,542,16,18,126,1665,26,22,2017,12,0.7922634,24.94633,5.3,14210,3.2,74.827,1.736,59.111,98.7,15.4,109.8085,103.016,1.00513,1.160219,1.102097,1.322869,14.62559,106.1218,74.44443,83.52582,2.09,9.737,2.1652,709,727,232,232,2216,2216,3061,17262.85019316068,1159.245957933896,43465.50093003291,143,2216,232,709,0.4269566461582487,0.03391043067677779,0.014594362569752469
2018-01-01T00:00:00Z,-0.2155837817705457,77863,-0.327683615819209,-0.09248554913294797,-0.12138728323699421,-0.1906040268456376,-0.1243432574430823,-0.12019826517967781,-0.13198757763975155,-0.1676829268292683,-0.17151848937844216,-0.17737003058103976,-0.18181818181818182,-0.21159029649595687,-0.27290249745298345,-0.1951219512195122,-0.14494773519163764,-0.19866186309830158,-0.13368983957219252,-0.2,-0.31010452961672474,-0.16704892966360857,-0.12096774193548387,-0.24752475247524752,-0.16287878787878787,-0.1696522175121929,-0.06143344709897611,-0.08108108108108109,177,346,173,745,2284,807,1932,984,1271,1308,297,742,36317,123,1435,1943,748,5,287,2616,124,101,792,21939,293,74,2018,1,0.7937682,25.14514,5.3,14550,3.1,75.109,1.749,57.8858,98.8,15.2,108.6233,105.0071,1.00668,1.141318,1.094558,1.783667,15.09504,99.64003,84.44443,84.29474,2.09,10.119,2.1652,6103,6534,2442,2442,31459,31459,38783,18530.998433145392,1159.3320832744691,36992.90253393781,1417,31459,2442,6103,0.5717734996082864,0.037848528826271786,0.02535222120904666
2018-02-01T00:00:00Z,-0.16331624086763172,22037,-0.19736842105263158,-0.10714285714285714,-0.07142857142857142,-0.06418918918918919,-0.08076009501187649,-0.04296875,-0.09319526627218935,-0.14320987654320988,-0.05604719764011799,-0.10230179028132992,-0.05813953488372093,-0.1660377358490566,-0.18574566756163047,-0.23076923076923078,-0.06431535269709543,-0.1485148514851485,-0.05907172995780591,0,-0.2624113475177305,-0.10146341463414635,-0.08064516129032258,-0.06741573033707865,-0.08571428571428572,-0.1998848755216578,-0.10101010101010101,-0.02631578947368421,76,84,42,296,842,256,676,405,339,391,86,265,8194,39,482,606,237,3,141,1025,62,89,315,6949,99,38,2018,2,0.7937682,25.14514,5.3,14550,3.1,75.109,1.749,57.8858,98.8,15.2,108.6233,105.0071,1.00668,1.141318,1.094558,1.783667,15.09504,99.64003,84.44443,84.29474,2.09,10.119,2.1652,1979,2100,817,817,7490,7490,9911,21428.68775241639,1405.5841993011752,38083.71248355039,503,7490,817,1979,0.5436765439941916,0.046013522711802875,0.019421881381313247
2018-03-01T00:00:00Z,-0.13234195694982007,14727,-0.046511627906976744,-0.09278350515463918,-0.09615384615384616,-0.028720626631853787,-0.08576642335766424,-0.04861111111111111,-0.08348134991119005,-0.20863309352517986,-0.07961783439490445,-0.08045977011494253,-0.05172413793103448,-0.12558139534883722,-0.18137254901960784,-0.09090909090909091,-0.08074534161490683,-0.09803921568627451,-0.08962264150943396,0,-0.18181818181818182,-0.13120567375886524,-0.03508771929824561,-0.09243697478991597,-0.12272727272727273,-0.11826347305389222,-0.043478260869565216,-0.02564102564102564,43,97,52,383,548,288,563,278,314,435,58,215,5508,44,483,459,212,2,55,846,57,119,220,3340,69,39,2018,3,0.7937682,25.14514,5.3,14550,3.1,75.109,1.749,57.8858,98.8,15.2,108.6233,105.0071,1.00668,1.141318,1.094558,1.783667,15.09504,99.64003,84.44443,84.29474,2.09,10.119,2.1652,1484,1561,542,542,3982,3982,5802,31599.404223535003,1336.9946357031304,40791.05975419298,491,3982,542,1484,0.46635431520336795,0.053642968696951177,0.02390167719155293
