year_month,sentiment_BR,total_BR,sentiment_BRG1665,sentiment_BRG1666,sentiment_BRG1667,sentiment_BRG1668,sentiment_BRG1669,sentiment_BRG1670,sentiment_BRG1671,sentiment_BRG1672,sentiment_BRG1673,sentiment_BRG1674,sentiment_BRG1675,sentiment_BRG1676,sentiment_BRG1677,sentiment_BRG1678,sentiment_BRG1679,sentiment_BRG1680,sentiment_BRG1681,sentiment_BRG1682,sentiment_BRG1683,sentiment_BRG1685,sentiment_BRG1686,sentiment_BRG1687,sentiment_BRG1688,sentiment_BRG1689,sentiment_BRG1690,sentiment_BRG1691,total_BRG1665,total_BRG1666,total_BRG1667,total_BRG1668,total_BRG1669,total_BRG1670,total_BRG1671,total_BRG1672,total_BRG1673,total_BRG1674,total_BRG1675,total_BRG1676,total_BRG1677,total_BRG1678,total_BRG1679,total_BRG1680,total_BRG1681,total_BRG1682,total_BRG1683,total_BRG1685,total_BRG1686,total_BRG1687,total_BRG1688,total_BRG1689,total_BRG1690,total_BRG1691,year,month,population_growth_annual_percent,population_density_people_per_sq_km_of_land_area,poverty_headcount_ratio_at_2_15_a_day_2017_ppp_percent_of_population,gni_per_capita_ppp_current_international,income_share_held_by_lowest_20_percent,life_expectancy_at_birth_total_years,fertility_rate_total_births_per_woman,adolescent_fertility_rate_births_per_1_000_women_ages_15_19,births_attended_by_skilled_health_staff_percent_of_total,mortality_rate_under_5_per_1_000_live_births,school_enrollment_primary_percent_gross,school_enrollment_secondary_percent_gross,school_enrollment_primary_and_secondary_gross_gender_parity_index_gpi,annual_freshwater_withdrawals_total_percent_of_internal_resources,urban_population_growth_annual_percent,gdp_growth_annual_percent,gross_capital_formation_percent_of_gdp,mobile_cellular_subscriptions_per_100_people,statistical_capacity_score_overall_average_scale_0_100,people_using_safely_managed_drinking_water_services_percent_of_population,hospital_beds_per_1_000_people,nurses_and_midwives_per_1_000_people,physicians_per_1_000_people,in_reply_to_status_count,in_reply_to_user_count,in_quotation_user_count,in_quotation_status_count,in_retweet_user_count,in_retweet_status_count,entities_count,followers_mean,following_mean,user_statuses_mean,verified_users_count,retweets_count,quotes_count,replies_count,num_retweets_mean,num_quotes_mean,num_replies_mean
2018-04-01T00:00:00Z,-0.14065432411869136,19715,-0.14457831325301204,-0.01948051948051948,0,-0.08845208845208845,-0.0774487471526196,-0.04669260700389105,-0.15906680805938495,-0.19162995594713655,-0.21241050119331742,-0.07371794871794872,-0.13793103448275862,-0.17067833698030635,-0.14921821889870837,-0.07272727272727272,-0.10492845786963434,-0.1970899470899471,-0.04603580562659847,0,-0.17142857142857143,-0.206151832460733,-0.08,-0.09836065573770492,-0.18489583333333334,-0.11080501989592899,-0.019801980198019802,-0.061224489795918366,83,154,63,407,878,514,943,454,1676,624,145,457,5884,55,629,756,391,17,35,1528,50,122,384,3267,101,98,2018,4,0.7937682,25.14514,5.3,14550,3.1,75.109,1.749,57.8858,98.8,15.2,108.6233,105.0071,1.00668,1.141318,1.094558,1.783667,15.09504,99.64003,84.44443,84.29474,2.09,10.119,2.1652,1453,1541,470,470,6278,6278,8268,24544.363124524472,1587.539487699721,42519.432817651534,725,6278,470,1453,0.20390565559218868,0.019984783160030432,0.016890692366218617
2018-05-01T00:00:00Z,-0.14676551054628895,22662,-0.12727272727272726,-0.046948356807511735,-0.06,-0.1171875,-0.10269192422731804,-0.060263653483992465,-0.21940463065049615,-0.27802690582959644,-0.14935064935064934,-0.12599318955732122,-0.18857142857142858,-0.17427385892116182,-0.1393841166936791,-0.17647058823529413,-0.1125,-0.17305585980284777,-0.08695652173913043,-0.058823529411764705,-0.20588235294117646,-0.20908130939809927,-0.11475409836065574,-0.0958904109589041,-0.16901408450704225,-0.13436385255648037,-0.06521739130434782,-0.14516129032258066,110,213,100,384,1003,531,907,669,616,881,175,482,8021,85,880,913,598,17,34,1894,61,73,497,3364,92,62,2018,5,0.7937682,25.14514,5.3,14550,3.1,75.109,1.749,57.8858,98.8,15.2,108.6233,105.0071,1.00668,1.141318,1.094558,1.783667,15.09504,99.64003,84.44443,84.29474,2.09,10.119,2.1652,2905,2961,1186,1186,6896,6896,10240,15926.51588562351,914.3351425293442,38020.21829494308,2023,6896,1186,2905,0.26008295825611155,0.0342864707439767,0.014473568087547435
2018-06-01T00:00:00Z,-0.060999819527161166,16623,0.05,0.05844155844155844,-0.04054054054054054,0.022792022792022793,0.013119533527696793,0.07482993197278912,-0.02620689655172414,-0.12060301507537688,0.01440922190201729,0.044444444444444446,0.11009174311926606,-0.03864734299516908,-0.11249760030716069,-0.017857142857142856,0.01834862385321101,-0.07701149425287357,0.020348837209302327,0,-0.37037037037037035,-0.1727373068432671,-0.08108108108108109,-0.05405405405405406,-0.1016548463356974,-0.0060584461867426945,0.007518796992481203,0.02702702702702703,80,154,74,351,686,294,725,398,347,540,109,414,5209,56,654,870,344,6,27,1812,37,37,423,2806,133,37,2018,6,0.7937682,25.14514,5.3,14550,3.1,75.109,1.749,57.8858,98.8,15.2,108.6233,105.0071,1.00668,1.141318,1.094558,1.783667,15.09504,99.64003,84.44443,84.29474,2.09,10.119,2.1652,1556,1602,1627,1627,5029,5029,6893,22695.5780545028,1075.8148348673524,42427.05696925946,793,5029,1627,1556,0.7794621909402634,0.03513204596041629,0.02057390362750406
2018-07-01T00:00:00Z,0.05698710460615222,43659,0.13973799126637554,0.03142857142857143,0.09523809523809523,0.018633540372670808,0.045941807044410414,0.08798017348203221,0.10523385300668152,0.03549060542797495,0.07203791469194312,0.08637873754152824,0.11705685618729098,0.019230769230769232,0.040612472892160086,0.06097560975609756,0.08529048207663782,0.04594594594594595,0.102880658436214,0.14285714285714285,0.07692307692307693,0.034261241970021415,-0.03816793893129771,0.08695652173913043,0.08532423208191127,0.07813722932428907,0.09821428571428571,0.056338028169014086,229,350,126,1610,2612,807,1796,958,1055,1505,299,780,15217,164,1618,1850,729,14,52,2802,131,115,879,7666,224,71,2018,7,0.7937682,25.14514,5.3,14550,3.1,75.109,1.749,57.8858,98.8,15.2,108.6233,105.0071,1.00668,1.141318,1.094558,1.783667,15.09504,99.64003,84.44443,84.29474,2.09,10.119,2.1652,2605,2677,6569,6569,24973,24973,27948,16673.456629789966,1000.7482306053735,39783.63127877413,809,24973,6569,2605,0.9760186903044046,0.04521404521404521,0.017178588607160036
2018-08-01T00:00:00Z,-0.03391887382057583,32961,-0.021739130434782608,0.003484320557491289,-0.019138755980861243,-0.05030674846625767,-0.01464307504575961,0.029069767441860465,-0.021445591739475776,-0.11419249592169657,-0.022222222222222223,-0.01134020618556701,-0.05917159763313609,-0.007352941176470588,-0.05070259307547443,0,-0.02383134738771769,-0.07277187244480784,0.0028653295128939827,0,-0.14285714285714285,-0.041815400305966345,-0.08163265306122448,-0.03488372093023256,-0.07407407407407407,0.004316264469295664,0.005434782608695652,0.057971014492753624,138,287,209,815,1639,516,1259,613,855,970,169,544,13806,98,1091,1223,698,8,42,1961,98,86,486,5097,184,69,2018,8,0.7937682,25.14514,5.3,14550,3.1,75.109,1.749,57.8858,98.8,15.2,108.6233,105.0071,1.00668,1.141318,1.094558,1.783667,15.09504,99.64003,84.44443,84.29474,2.09,10.119,2.1652,1924,1995,1113,1113,9447,9447,12165,20781.255514092416,990.659051606444,44132.008949971176,1025,9447,1113,1924,0.4034161584903371,0.03055125754679773,0.016018931464457997
2018-09-01T00:00:00Z,-0.04769524397061942,51871,-0.031914893617021274,-0.06476683937823834,-0.012552301255230125,-0.0550561797752809,-0.0289234065345474,-0.027745664739884393,-0.05348460291734198,-0.08139534883720931,-0.05051150895140665,-0.06913183279742766,-0.02214022140221402,-0.022900763358778626,-0.04710220843984411,-0.022727272727272728,-0.061435209086215796,-0.05715783953854221,-0.038600723763570564,-0.1111111111111111,-0.09090909090909091,-0.0773121387283237,-0.012048192771084338,-0.08904109589041095,-0.06555269922879177,-0.030610862792902614,-0.039647577092511016,0.017857142857142856,282,386,239,890,1867,865,1851,1376,1564,1244,271,786,23863,176,1937,1907,829,9,88,2768,83,146,778,7383,227,56,2018,9,0.7937682,25.14514,5.3,14550,3.1,75.109,1.749,57.8858,98.8,15.2,108.6233,105.0071,1.00668,1.141318,1.094558,1.783667,15.09504,99.64003,84.44443,84.29474,2.09,10.119,2.1652,2558,2622,16375,16375,26603,26603,29562,9307.420543270806,935.2708449808177,36603.18322376665,754,26603,16375,2558,0.3456459293246708,0.027684062385533344,0.010487555666942993
2018-10-01T00:00:00Z,-0.023871570459238864,40676,-0.02142857142857143,-0.011363636363636364,0.019417475728155338,-0.023448275862068966,-0.0324773413897281,-0.02622950819672131,-0.02626123013130615,-0.09125,-0.010787486515641856,-0.012021857923497269,-0.04128440366972477,-0.04519774011299435,-0.0191541079241614,-0.024691358024691357,-0.0142602495543672,-0.025234318673395817,-0.0057692307692307696,0,-0.15789473684210525,-0.07963757749165475,-0.0945945945945946,-0.0641025641025641,-0.08228730822873083,-0.005541125541125541,0,0,140,264,103,725,1324,610,1447,800,927,915,218,531,20570,81,1122,1387,520,3,38,2097,74,78,717,5775,156,54,2018,10,0.7937682,25.14514,5.3,14550,3.1,75.109,1.749,57.8858,98.8,15.2,108.6233,105.0071,1.00668,1.141318,1.094558,1.783667,15.09504,99.64003,84.44443,84.29474,2.09,10.119,2.1652,2451,2510,3035,3035,20112,20112,22799,6929.705944537319,922.0416953486085,32955.837250467106,446,20112,3035,2451,1.0871767135411545,0.07136886616186448,0.013078965483331696
2018-11-01T00:00:00Z,-0.04383963034964641,35493,-0.05025125628140704,0.008968609865470852,-0.04054054054054054,-0.027739251040221916,-0.010933557611438183,-0.00655307994757536,-0.05369718309859155,-0.1008174386920981,0.03351351351351351,-0.025203252032520326,-0.01702127659574468,-0.056179775280898875,-0.04198929807994964,-0.04310344827586207,-0.022244691607684528,-0.18604651162790697,-0.037914691943127965,-0.06666666666666667,-0.15384615384615385,-0.06656101426307448,-0.015873015873015872,-0.05,-0.04038772213247173,-0.020196300490751228,0.021739130434782608,-0.02631578947368421,199,223,74,721,1189,763,1136,734,925,1230,235,534,15885,116,989,1935,422,15,39,1893,63,80,619,5298,138,38,2018,11,0.7937682,25.14514,5.3,14550,3.1,75.109,1.749,57.8858,98.8,15.2,108.6233,105.0071,1.00668,1.141318,1.094558,1.783667,15.09504,99.64003,84.44443,84.29474,2.09,10.119,2.1652,2418,2480,2413,2413,16634,16634,19715,7483.109880821571,926.2921702870989,35975.22395965402,367,16634,2413,2418,0.543402924520328,0.039331699208294595,0.013016651170653367
2018-12-01T00:00:00Z,-0.004436917866215072,29525,0.012121212121212121,0.004219409282700422,0.11392405063291139,0.01447178002894356,0.04291187739463601,0.01772525849335303,0.0028763183125599234,-0.07624633431085044,0.02804878048780488,9.487666034155598e-4,-0.0136986301369863,-0.050434782608695654,-0.016380879394578024,0.03968253968253968,0.027938342967244702,-0.05167173252279635,0.004201680672268907,-0.14285714285714285,-0.2,-0.03898305084745763,-0.0425531914893617,0.05128205128205128,-0.018867924528301886,0.02155971029139296,-0.016666666666666666,0.022727272727272728,165,237,79,691,1305,677,1043,682,820,1054,219,575,10439,126,1038,1316,476,7,50,1770,47,78,530,5937,120,44,2018,12,0.7937682,25.14514,5.3,14550,3.1,75.109,1.749,57.8858,98.8,15.2,108.6233,105.0071,1.00668,1.141318,1.094558,1.783667,15.09504,99.64003,84.44443,84.29474,2.09,10.119,2.1652,2259,2315,1710,1710,18395,18395,20839,9896.597933954276,870.6040643522439,30546.81632514818,321,18395,1710,2259,1.4594072819644368,0.06692633361558001,0.024250635055038102
2019-01-01T00:00:00Z,0.1198698246248418,27655,0.05421686746987952,0.4124293785310734,0.3103448275862069,0.2060931899641577,0.24559777571825764,0.33059548254620125,0.14227226202661208,0.05216095380029806,0.16502115655853314,0.2825322391559203,0.1518987341772152,0.1310344827586207,0.05568130375735627,0.34523809523809523,0.31072749691738594,0.014502762430939226,0.24813895781637718,0.13333333333333333,0.075,0.11531190926275993,0.01818181818181818,-0.0684931506849315,0.09285714285714286,0.15234685759745425,0.2302158273381295,0.2564102564102564,166,177,58,558,1079,487,977,671,709,853,158,435,11045,84,811,1448,403,15,40,1587,55,73,560,5028,139,39,2019,1,0.7661078,25.33852,5.4,14890,3.1,75.338,1.703,56.6606,99.1,14.9,107.4075,103.9533,1.00991,1.244126,1.060238,1.220778,15.51679,95.38505,84.44443,85.06008,2.09,7.4008,2.3106,2662,2719,2120,2120,13331,13331,16031,12151.6876875791,838.8523955885012,34913.47463388176,337,13331,2120,2662,0.9559573314048092,0.06125474597721931,0.021912854818296874
2019-02-01T00:00:00Z,-0.048450723220607575,29659,-0.11764705882352941,-0.01935483870967742,-0.046511627906976744,-0.012919896640826873,-0.03806584362139918,0.011560693641618497,-0.049682875264270614,-0.10923076923076923,-0.05351170568561873,-0.01,-0.08904109589041095,-0.058315334773218146,-0.04916881292437368,-0.04395604395604396,-0.025835866261398176,-0.15478260869565216,-0.03937007874015748,-0.047619047619047616,-0.27906976744186046,-0.06591070163004961,0,-0.16666666666666666,-0.0976027397260274,-0.011574074074074073,0,0.02631578947368421,153,155,86,1161,972,346,946,650,598,800,146,463,12813,91,658,1725,381,21,43,1411,54,66,584,5184,114,38,2019,2,0.7661078,25.33852,5.4,14890,3.1,75.338,1.703,56.6606,99.1,14.9,107.4075,103.9533,1.00991,1.244126,1.060238,1.220778,15.51679,95.38505,84.44443,85.06008,2.09,7.4008,2.3106,2640,2699,2111,2111,12216,12216,14928,12534.409116962812,961.9075828584915,38212.25472875013,502,12216,2111,2640,0.916551468356991,0.04669746114164334,0.02232037492835227
2019-03-01T00:00:00Z,-0.06137118967772982,66497,-0.08895705521472393,-0.08232445520581114,-0.07894736842105263,-0.06669006669006669,-0.043478260869565216,-0.03023758099352052,-0.06156156156156156,-0.09195402298850575,-0.06708357021034679,-0.05996548748921484,-0.07465618860510806,-0.06787687450670876,-0.06447396162766182,-0.04938271604938271,-0.054078826764436295,-0.08377288240769469,-0.05282669138090825,-0.125,-0.1267605633802817,-0.06798131811105346,-0.0763888888888889,-0.06557377049180328,-0.0852314474650992,-0.046885409726848765,-0.01824817518248175,0,326,413,228,2849,2875,1389,2664,1392,1759,2318,509,1267,23715,243,2182,3223,1079,16,71,3854,144,244,1361,12008,274,94,2019,3,0.7661078,25.33852,5.4,14890,3.1,75.338,1.703,56.6606,99.1,14.9,107.4075,103.9533,1.00991,1.244126,1.060238,1.220778,15.51679,95.38505,84.44443,85.06008,2.09,7.4008,2.3106,5199,5314,6516,6516,41733,41733,47152,8719.04042287622,1069.7395671985203,35567.12107313112,669,41733,6516,5199,1.2628840398814982,0.06364196881062305,0.02264763823931907
2019-04-01T00:00:00Z,-0.10493875220595868,77064,-0.09698275862068965,-0.10714285714285714,-0.12171052631578948,-0.08918406072106262,-0.08787773532476555,-0.07548526240115025,-0.10868916094356525,-0.13230769230769232,-0.12637795275590552,-0.0826191292423723,-0.10571923743500866,-0.13349084465445954,-0.08668083858671749,-0.08860759493670886,-0.09179770505737357,-0.16440019426906266,-0.06416275430359937,0,-0.1259259259259259,-0.14260989961924542,-0.07468879668049792,-0.12184873949579832,-0.1707933299646286,-0.1053864168618267,-0.07911392405063292,-0.08661417322834646,464,532,304,2108,2879,1391,3349,2600,2540,2917,577,1693,27284,316,2353,4118,1278,18,135,5778,241,238,1979,11529,316,127,2019,4,0.7661078,25.33852,5.4,14890,3.1,75.338,1.703,56.6606,99.1,14.9,107.4075,103.9533,1.00991,1.244126,1.060238,1.220778,15.51679,95.38505,84.44443,85.06008,2.09,7.4008,2.3106,4385,4479,4683,4683,49585,49585,54215,8171.086642271359,910.2716573237828,29237.647371016297,995,49585,4683,4385,0.699781999377141,0.038163085227862555,0.0186727914460708
2019-05-01T00:00:00Z,-0.09034400899587688,96044,-0.09961685823754789,-0.08899297423887588,-0.10616438356164383,-0.01959847036328872,-0.06442021803766106,-0.039637599093997736,-0.1157190635451505,-0.12147102526002972,-0.07798319327731093,-0.053596223271313526,-0.07976366322008863,-0.10977948226270375,-0.09905935966347278,-0.078125,-0.08530259365994236,-0.11183325862841775,-0.07311320754716981,-0.03333333333333333,-0.1597222222222222,-0.12790529810884943,-0.06329113924050633,-0.04220779220779221,-0.12283044058744993,-0.06650893796004206,-0.05443548387096774,-0.027624309392265192,522,854,292,2092,4036,1766,4485,2692,2975,3601,677,2086,34232,320,3470,4462,1696,30,144,6927,237,308,2247,15216,496,181,2019,5,0.7661078,25.33852,5.4,14890,3.1,75.338,1.703,56.6606,99.1,14.9,107.4075,103.9533,1.00991,1.244126,1.060238,1.220778,15.51679,95.38505,84.44443,85.06008,2.09,7.4008,2.3106,6076,6248,13469,13469,57277,57277,63609,7350.5299550206155,889.6720461455167,30526.55379825913,1210,57277,13469,6076,0.7554766565324225,0.05963933197284578,0.018481112823289327
2019-06-01T00:00:00Z,-0.08539420841259776,80427,-0.044596912521440824,-0.08006042296072508,-0.03146853146853147,-0.04064039408866995,-0.06391096979332274,-0.054373522458628844,-0.08977480219111382,-0.09006815968841285,-0.0783673469387755,-0.04360012457178449,-0.06512301013024602,-0.1053878034339846,-0.08838042449641746,-0.08108108108108109,-0.07571428571428572,-0.11194029850746269,-0.041560644614079725,-0.058823529411764705,-0.20155038759689922,-0.1472542847149353,-0.06206896551724138,-0.06462585034013606,-0.09590714722052535,-0.07535563244905806,-0.05789473684210526,-0.08955223880597014,583,662,286,1624,3145,1692,3286,2054,2450,3211,691,1689,29588,259,2800,3752,1179,34,129,5718,145,294,1637,13005,380,134,2019,6,0.7661078,25.33852,5.4,14890,3.1,75.338,1.703,56.6606,99.1,14.9,107.4075,103.9533,1.00991,1.244126,1.060238,1.220778,15.51679,95.38505,84.44443,85.06008,2.09,7.4008,2.3106,5321,5437,11777,11777,49620,49620,55107,7049.063722381786,778.1951459087122,31373.70486279483,764,49620,11777,5321,0.5434493391522747,0.03992440349633829,0.016076690663583127
2019-07-01T00:00:00Z,-0.06622801623416553,48786,-0.07647058823529412,0.007782101167315175,-0.06422018348623854,-0.014211886304909561,-0.005625,0.009790209790209791,-0.06121247792819305,-0.1082375478927203,-0.06716417910447761,-0.04872727272727273,-0.09006211180124224,-0.10068027210884353,-0.06662292735297626,-0.02727272727272727,-0.04455051710421639,-0.06417736289381563,-0.03770197486535009,0,-0.16666666666666666,-0.06256590509666081,-0.022988505747126436,-0.042735042735042736,-0.07052023121387284,-0.08126048071548352,-0.04516129032258064,-0.1111111111111111,170,257,109,774,1600,715,1699,1044,1072,1375,322,735,16766,110,1257,1714,557,3,72,2845,87,117,865,14312,155,54,2019,7,0.7661078,25.33852,5.4,14890,3.1,75.338,1.703,56.6606,99.1,14.9,107.4075,103.9533,1.00991,1.244126,1.060238,1.220778,15.51679,95.38505,84.44443,85.06008,2.09,7.4008,2.3106,5243,5374,4766,4766,21929,21929,27221,14850.283318984953,831.5422457262329,33698.70153322675,850,21929,4766,5243,0.5833435821752143,0.04325011273726069,0.030275078916082488
2019-08-01T00:00:00Z,-0.026260129755935266,84158,-0.00819672131147541,-0.009693053311793215,-0.007142857142857143,0.008093070308548306,-0.005144868670457623,0.014302741358760428,-0.032146652497343255,-0.05402579295921924,-0.01944209636517329,-0.0013192612137203166,-0.0296875,-0.0405777166437414,-0.02349379120036793,0.019011406844106463,-0.020523899540912775,-0.027715565509518477,-0.02147239263803681,-0.10526315789473684,-0.06956521739130435,-0.019497982967279247,-0.04054054054054054,-0.02909090909090909,-0.013671875,-0.04437075635559766,-0.046153846153846156,-0.014084507042253521,366,619,280,1977,3693,1678,3764,2869,2366,3032,640,1454,26092,263,3703,3572,1630,19,115,4462,222,275,1536,18999,390,142,2019,8,0.7661078,25.33852,5.4,14890,3.1,75.338,1.703,56.6606,99.1,14.9,107.4075,103.9533,1.00991,1.244126,1.060238,1.220778,15.51679,95.38505,84.44443,85.06008,2.09,7.4008,2.3106,6246,6398,10271,10271,55126,55126,61318,9357.541671617673,805.7330259749518,29043.015411487915,1004,55126,10271,6246,0.8823403597994248,0.05341144038594073,0.02409753083485824
2019-09-01T00:00:00Z,-0.045896857409812905,43881,-0.04263565891472868,-0.03103448275862069,-0.07407407407407407,-0.01928374655647383,-0.042093901780895844,-0.003048780487804878,-0.0391147709727226,-0.13478611783696529,-0.04962406015037594,-0.04902405810258738,-0.013736263736263736,-0.05236270753512133,-0.054777594728171335,-0.02097902097902098,-0.0574566962399662,-0.0625,-0.039634146341463415,0.045454545454545456,-0.09302325581395349,-0.051794453507340944,-0.028846153846153848,-0.0064516129032258064,-0.05043859649122807,-0.018581971534001054,-0.03669724770642202,-0.03225806451612903,258,290,135,1089,1853,984,1943,1239,1330,2203,364,783,14568,143,2367,1792,984,22,43,2452,104,155,912,7588,218,62,2019,9,0.7661078,25.33852,5.4,14890,3.1,75.338,1.703,56.6606,99.1,14.9,107.4075,103.9533,1.00991,1.244126,1.060238,1.220778,15.51679,95.38505,84.44443,85.06008,2.09,7.4008,2.3106,4421,4526,5308,5308,23825,23825,28453,10225.861101615734,865.9817232970989,31562.297258494564,554,23825,5308,4421,0.5986873589936419,0.040359153164239644,0.023449784644834895
2019-10-01T00:00:00Z,-0.03293190732069734,57877,-0.039660056657223795,-0.020737327188940093,-0.010309278350515464,-0.006507592190889371,-0.034724931720639875,0.007142857142857143,-0.0324380885943495,-0.06005665722379604,-0.01722158438576349,-0.02945054945054945,-0.047413793103448273,-0.02922077922077922,-0.04075669786559699,-0.03902439024390244,-0.016964695093993582,-0.058044409816906894,-0.005597014925373134,-0.12,-0.13924050632911392,-0.04804560260586319,-0.02843601895734597,-0.06829268292682927,-0.03943661971830986,-0.015889609031988293,-0.03669724770642202,0.02857142857142857,353,434,194,1383,2563,1120,2867,1765,1742,2275,464,1232,20193,205,2181,2567,1072,25,79,3684,211,205,1065,9566,327,105,2019,10,0.7661078,25.33852,5.4,14890,3.1,75.338,1.703,56.6606,99.1,14.9,107.4075,103.9533,1.00991,1.244126,1.060238,1.220778,15.51679,95.38505,84.44443,85.06008,2.09,7.4008,2.3106,4163,4289,13415,13415,36262,36262,40657,10934.391934619971,947.6943172590148,30517.356583789762,996,36262,13415,4163,0.5549181885723172,0.0569310779757071,0.016224061371529278
2019-11-01T00:00:00Z,-0.10514496620419779,44976,-0.10810810810810811,-0.1308411214953271,-0.14795918367346939,-0.12098991750687443,-0.10256410256410256,-0.14864864864864866,-0.11303916707982152,-0.13170731707317074,-0.09630526953361598,-0.1354939476766888,-0.12589073634204276,-0.1091753774680604,-0.10309982247712686,-0.17318435754189945,-0.1419284940411701,-0.10766208251473477,-0.08930669800235018,-0.3076923076923077,-0.1896551724137931,-0.09213323883770376,-0.06666666666666667,-0.1388888888888889,-0.12437810945273632,-0.0693498452012384,-0.08178438661710037,-0.11,333,428,196,1091,1989,1110,2017,1230,1651,2561,421,861,14646,179,1846,2545,851,13,58,2822,150,144,1005,6460,269,100,2019,11,0.7661078,25.33852,5.4,14890,3.1,75.338,1.703,56.6606,99.1,14.9,107.4075,103.9533,1.00991,1.244126,1.060238,1.220778,15.51679,95.38505,84.44443,85.06008,2.09,7.4008,2.3106,4834,4936,4790,4790,23869,23869,28704,9714.555518498755,898.7584934187122,32181.469116862325,664,23869,4790,4834,0.6913020277481323,0.045602098897189615,0.025235681252223408
2019-12-01T00:00:00Z,-0.05822981366459627,30912,-0.08904109589041095,-0.053125,-0.07339449541284404,-0.060790273556231005,-0.04926423544465771,-0.033527696793002916,-0.07692307692307693,-0.11172566371681415,-0.04334038054968287,-0.04263275991024682,-0.05078125,-0.07473841554559044,-0.07483911148017439,-0.046511627906976744,-0.056716417910447764,-0.06258992805755395,-0.042105263157894736,-0.14285714285714285,-0.19444444444444445,-0.07252096694622595,-0.02857142857142857,0.010638297872340425,-0.02821316614420063,-0.02529422097312489,-0.09523809523809523,0,146,320,109,658,1563,686,1352,904,946,1337,256,669,9634,129,1340,1390,570,7,36,2027,70,94,638,5693,252,86,2019,12,0.7661078,25.33852,5.4,14890,3.1,75.338,1.703,56.6606,99.1,14.9,107.4075,103.9533,1.00991,1.244126,1.060238,1.220778,15.51679,95.38505,84.44443,85.06008,2.09,7.4008,2.3106,3446,3487,2974,2974,18358,18358,21717,8940.375614648034,932.3745471014493,29581.51636904762,308,18358,2974,3446,0.5715579710144928,0.04076086956521739,0.020153985507246376
